,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum
3277,2025,2,6,1,7,2025-06-01,AA,19805,AA,N106NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0729,0718,-11.00,0.00,0.00,-1,0700-0759,18.00,0736,0946,5.00,1036,0951,-45.00,0.00,0.00,-2,1000-1059,0.00,,0.00,367.00,333.00,310.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3278,2025,2,6,2,1,2025-06-02,AA,19805,AA,N109NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0729,0721,-8.00,0.00,0.00,-1,0700-0759,13.00,0734,0931,7.00,1036,0938,-58.00,0.00,0.00,-2,1000-1059,0.00,,0.00,367.00,317.00,297.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3279,2025,2,6,3,2,2025-06-03,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0729,0757,28.00,28.00,1.00,1,0700-0759,19.00,0816,1043,8.00,1036,1051,15.00,15.00,1.00,1,1000-1059,0.00,,0.00,367.00,354.00,327.00,1.00,2475.00,10,3.00,0.00,0.00,0.00,12.00,,,,0,,,,,,,,,,,,
3280,2025,2,6,4,3,2025-06-04,AA,19805,AA,N117AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0729,0727,-2.00,0.00,0.00,-1,0700-0759,23.00,0750,1018,14.00,1036,1032,-4.00,0.00,0.00,-1,1000-1059,0.00,,0.00,367.00,365.00,328.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3281,2025,2,6,5,4,2025-06-05,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,18.00,0732,1006,10.00,1020,1016,-4.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,362.00,334.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3282,2025,2,6,6,5,2025-06-06,AA,19805,AA,N113AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0713,-7.00,0.00,0.00,-1,0700-0759,21.00,0734,1012,22.00,1020,1034,14.00,14.00,0.00,0,1000-1059,0.00,,0.00,360.00,381.00,338.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3283,2025,2,6,7,6,2025-06-07,AA,19805,AA,N109NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,16.00,0730,0959,4.00,1020,1003,-17.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,349.00,329.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3284,2025,2,6,8,7,2025-06-08,AA,19805,AA,N103NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0719,-1.00,0.00,0.00,-1,0700-0759,32.00,0751,1013,13.00,1020,1026,6.00,6.00,0.00,0,1000-1059,0.00,,0.00,360.00,367.00,322.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3285,2025,2,6,9,1,2025-06-09,AA,19805,AA,N104NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0716,-4.00,0.00,0.00,-1,0700-0759,22.00,0738,0952,9.00,1020,1001,-19.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,345.00,314.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3286,2025,2,6,10,2,2025-06-10,AA,19805,AA,N106NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,1007,167.00,167.00,1.00,11,0700-0759,70.00,1117,1336,5.00,1020,1341,201.00,201.00,1.00,12,1000-1059,0.00,,0.00,360.00,394.00,319.00,1.00,2475.00,10,0.00,0.00,201.00,0.00,0.00,0715,117.00,117.00,0,,,,,,,,,,,,
3287,2025,2,6,11,3,2025-06-11,AA,19805,AA,N116AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,27.00,0741,0949,3.00,1020,0952,-28.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,338.00,308.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3288,2025,2,6,12,4,2025-06-12,AA,19805,AA,N105NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0716,-4.00,0.00,0.00,-1,0700-0759,19.00,0735,0944,7.00,1020,0951,-29.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,335.00,309.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3289,2025,2,6,13,5,2025-06-13,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0709,-11.00,0.00,0.00,-1,0700-0759,20.00,0729,0956,5.00,1020,1001,-19.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,352.00,327.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3290,2025,2,6,14,6,2025-06-14,AA,19805,AA,N113AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,31.00,0745,0955,9.00,1020,1004,-16.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,350.00,310.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3291,2025,2,6,15,7,2025-06-15,AA,19805,AA,N109NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0715,-5.00,0.00,0.00,-1,0700-0759,29.00,0744,0958,12.00,1020,1010,-10.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,355.00,314.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3292,2025,2,6,16,1,2025-06-16,AA,19805,AA,N111ZM,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0718,-2.00,0.00,0.00,-1,0700-0759,23.00,0741,1000,6.00,1020,1006,-14.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,348.00,319.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3293,2025,2,6,17,2,2025-06-17,AA,19805,AA,N108NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0717,-3.00,0.00,0.00,-1,0700-0759,15.00,0732,1009,7.00,1020,1016,-4.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,359.00,337.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3294,2025,2,6,18,3,2025-06-18,AA,19805,AA,N110AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0720,0.00,0.00,0.00,0,0700-0759,33.00,0753,1012,8.00,1020,1020,0.00,0.00,0.00,0,1000-1059,0.00,,0.00,360.00,360.00,319.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3295,2025,2,6,19,4,2025-06-19,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0713,-7.00,0.00,0.00,-1,0700-0759,20.00,0733,0943,5.00,1020,0948,-32.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,335.00,310.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3296,2025,2,6,20,5,2025-06-20,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0712,-8.00,0.00,0.00,-1,0700-0759,39.00,0751,1002,25.00,1020,1027,7.00,7.00,0.00,0,1000-1059,0.00,,0.00,360.00,375.00,311.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3297,2025,2,6,21,6,2025-06-21,AA,19805,AA,N117AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0713,-7.00,0.00,0.00,-1,0700-0759,17.00,0730,0942,25.00,1020,1007,-13.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,354.00,312.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3298,2025,2,6,22,7,2025-06-22,AA,19805,AA,N111ZM,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0719,-1.00,0.00,0.00,-1,0700-0759,28.00,0747,0957,5.00,1020,1002,-18.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,343.00,310.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3299,2025,2,6,23,1,2025-06-23,AA,19805,AA,N107NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0721,1.00,1.00,0.00,0,0700-0759,30.00,0751,1003,6.00,1020,1009,-11.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,348.00,312.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3300,2025,2,6,24,2,2025-06-24,AA,19805,AA,N108NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,24.00,0738,0945,10.00,1020,0955,-25.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,341.00,307.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3301,2025,2,6,25,3,2025-06-25,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0711,-9.00,0.00,0.00,-1,0700-0759,35.00,0746,0948,12.00,1020,1000,-20.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,349.00,302.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3302,2025,2,6,26,4,2025-06-26,AA,19805,AA,N110AN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0713,-7.00,0.00,0.00,-1,0700-0759,39.00,0752,0952,8.00,1020,1000,-20.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,347.00,300.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3303,2025,2,6,27,5,2025-06-27,AA,19805,AA,N108NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0715,-5.00,0.00,0.00,-1,0700-0759,24.00,0739,0948,9.00,1020,0957,-23.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,342.00,309.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3304,2025,2,6,28,6,2025-06-28,AA,19805,AA,N101NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0714,-6.00,0.00,0.00,-1,0700-0759,23.00,0737,0950,6.00,1020,0956,-24.00,0.00,0.00,-2,1000-1059,0.00,,0.00,360.00,342.00,313.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3305,2025,2,6,29,7,2025-06-29,AA,19805,AA,N106NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0730,10.00,10.00,0.00,0,0700-0759,24.00,0754,1009,8.00,1020,1017,-3.00,0.00,0.00,-1,1000-1059,0.00,,0.00,360.00,347.00,315.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3306,2025,2,6,30,1,2025-06-30,AA,19805,AA,N102NN,1,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0720,0718,-2.00,0.00,0.00,-1,0700-0759,39.00,0757,1014,11.00,1020,1025,5.00,5.00,0.00,0,1000-1059,0.00,,0.00,360.00,367.00,317.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3307,2025,2,6,1,7,2025-06-01,AA,19805,AA,N108NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,20.00,1114,1325,9.00,1409,1334,-35.00,0.00,0.00,-2,1400-1459,0.00,,0.00,369.00,340.00,311.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3308,2025,2,6,2,1,2025-06-02,AA,19805,AA,N117AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,2204,664.00,664.00,1.00,12,1100-1159,40.00,2244,0124,9.00,1409,0133,684.00,684.00,1.00,12,1400-1459,0.00,,0.00,369.00,389.00,340.00,1.00,2475.00,10,0.00,0.00,28.00,0.00,656.00,,,,0,,,,,,,,,,,,
3309,2025,2,6,3,2,2025-06-03,AA,19805,AA,N113AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1055,-5.00,0.00,0.00,-1,1100-1159,31.00,1126,1348,6.00,1409,1354,-15.00,0.00,0.00,-1,1400-1459,0.00,,0.00,369.00,359.00,322.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3310,2025,2,6,4,3,2025-06-04,AA,19805,AA,N105NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1121,21.00,21.00,1.00,1,1100-1159,16.00,1137,1353,7.00,1409,1400,-9.00,0.00,0.00,-1,1400-1459,0.00,,0.00,369.00,339.00,316.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3311,2025,2,6,5,4,2025-06-05,AA,19805,AA,N110AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1056,-4.00,0.00,0.00,-1,1100-1159,17.00,1113,1346,9.00,1403,1355,-8.00,0.00,0.00,-1,1400-1459,0.00,,0.00,363.00,359.00,333.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3312,2025,2,6,6,5,2025-06-06,AA,19805,AA,N109NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1407,187.00,187.00,1.00,12,1100-1159,31.00,1438,1736,7.00,1403,1743,220.00,220.00,1.00,12,1400-1459,0.00,,0.00,363.00,396.00,358.00,1.00,2475.00,10,187.00,0.00,33.00,0.00,0.00,,,,0,,,,,,,,,,,,
3313,2025,2,6,7,6,2025-06-07,AA,19805,AA,N116AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1059,-1.00,0.00,0.00,-1,1100-1159,43.00,1142,1416,8.00,1403,1424,21.00,21.00,1.00,1,1400-1459,0.00,,0.00,363.00,385.00,334.00,1.00,2475.00,10,0.00,0.00,21.00,0.00,0.00,,,,0,,,,,,,,,,,,
3314,2025,2,6,8,7,2025-06-08,AA,19805,AA,N107NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1051,-9.00,0.00,0.00,-1,1100-1159,18.00,1109,1334,9.00,1403,1343,-20.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,352.00,325.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3315,2025,2,6,9,1,2025-06-09,AA,19805,AA,N105NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1047,-13.00,0.00,0.00,-1,1100-1159,17.00,1104,1319,7.00,1403,1326,-37.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,339.00,315.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3316,2025,2,6,10,2,2025-06-10,AA,19805,AA,N111ZM,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1051,-9.00,0.00,0.00,-1,1100-1159,48.00,1139,1401,5.00,1403,1406,3.00,3.00,0.00,0,1400-1459,0.00,,0.00,363.00,375.00,322.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3317,2025,2,6,11,3,2025-06-11,AA,19805,AA,N113AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1052,-8.00,0.00,0.00,-1,1100-1159,12.00,1104,1319,8.00,1403,1327,-36.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,335.00,315.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3318,2025,2,6,12,4,2025-06-12,AA,19805,AA,N106NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1050,-10.00,0.00,0.00,-1,1100-1159,15.00,1105,1324,9.00,1403,1333,-30.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,343.00,319.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3319,2025,2,6,13,5,2025-06-13,AA,19805,AA,N110AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1114,14.00,14.00,0.00,0,1100-1159,19.00,1133,1342,8.00,1403,1350,-13.00,0.00,0.00,-1,1400-1459,0.00,,0.00,363.00,336.00,309.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3320,2025,2,6,14,6,2025-06-14,AA,19805,AA,N108NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1049,-11.00,0.00,0.00,-1,1100-1159,22.00,1111,1320,7.00,1403,1327,-36.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,338.00,309.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3321,2025,2,6,15,7,2025-06-15,AA,19805,AA,N103NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1051,-9.00,0.00,0.00,-1,1100-1159,25.00,1116,1330,5.00,1403,1335,-28.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,344.00,314.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3322,2025,2,6,16,1,2025-06-16,AA,19805,AA,N107NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,16.00,1110,1332,9.00,1403,1341,-22.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,347.00,322.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3323,2025,2,6,17,2,2025-06-17,AA,19805,AA,N104NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1046,-14.00,0.00,0.00,-1,1100-1159,15.00,1101,1320,8.00,1403,1328,-35.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,342.00,319.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3324,2025,2,6,18,3,2025-06-18,AA,19805,AA,N108NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1115,15.00,15.00,1.00,1,1100-1159,21.00,1136,1346,9.00,1403,1355,-8.00,0.00,0.00,-1,1400-1459,0.00,,0.00,363.00,340.00,310.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3325,2025,2,6,19,4,2025-06-19,AA,19805,AA,N116AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1120,20.00,20.00,1.00,1,1100-1159,17.00,1137,1345,7.00,1403,1352,-11.00,0.00,0.00,-1,1400-1459,0.00,,0.00,363.00,332.00,308.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3326,2025,2,6,20,5,2025-06-20,AA,19805,AA,N106NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1219,79.00,79.00,1.00,5,1100-1159,15.00,1234,1452,10.00,1403,1502,59.00,59.00,1.00,3,1400-1459,0.00,,0.00,363.00,343.00,318.00,1.00,2475.00,10,59.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,
3327,2025,2,6,21,6,2025-06-21,AA,19805,AA,N113AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1048,-12.00,0.00,0.00,-1,1100-1159,21.00,1109,1321,5.00,1403,1326,-37.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,338.00,312.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3328,2025,2,6,22,7,2025-06-22,AA,19805,AA,N107NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1052,-8.00,0.00,0.00,-1,1100-1159,36.00,1128,1335,4.00,1403,1339,-24.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,347.00,307.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3329,2025,2,6,23,1,2025-06-23,AA,19805,AA,N113AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1051,-9.00,0.00,0.00,-1,1100-1159,13.00,1104,1309,7.00,1403,1316,-47.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,325.00,305.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3330,2025,2,6,24,2,2025-06-24,AA,19805,AA,N103NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1052,-8.00,0.00,0.00,-1,1100-1159,15.00,1107,1312,6.00,1403,1318,-45.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,326.00,305.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3331,2025,2,6,25,3,2025-06-25,AA,19805,AA,N116AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,17.00,1111,1309,7.00,1403,1316,-47.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,322.00,298.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3332,2025,2,6,26,4,2025-06-26,AA,19805,AA,N113AN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1051,-9.00,0.00,0.00,-1,1100-1159,15.00,1106,1310,4.00,1403,1314,-49.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,323.00,304.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3333,2025,2,6,27,5,2025-06-27,AA,19805,AA,N103NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,17.00,1111,1314,7.00,1403,1321,-42.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,327.00,303.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3334,2025,2,6,28,6,2025-06-28,AA,19805,AA,N104NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,14.00,1108,1317,8.00,1403,1325,-38.00,0.00,0.00,-2,1400-1459,0.00,,0.00,363.00,331.00,309.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
3335,2025,2,6,29,7,2025-06-29,AA,19805,AA,N103NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1122,22.00,22.00,1.00,1,1100-1159,19.00,1141,1402,12.00,1403,1414,11.00,11.00,0.00,0,1400-1459,0.00,,0.00,363.00,352.00,321.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
